name,hp,attack,defense,sp_attack,sp_defense,speed,types,all_moves,image_url,game_source,is_mega,national_dex_hint,pokeapi_id
Ceruledge,75,125,80,60,100,85,"['fire', 'ghost']","['Swords Dance', 'Take Down', 'Leer', 'Ember', 'Flamethrower', 'Fire Spin', 'Night Shade', 'Confuse Ray', 'Light Screen', 'Reflect', 'Fire Blast', 'Rest', 'Substitute', 'Curse', 'Spite', 'Protect', 'Endure', 'False Swipe', 'Sleep Talk', 'Sunny Day', 'Psych Up', 'Shadow Ball', 'Heat Wave', 'Will O Wisp', 'Facade', 'Taunt', 'Helping Hand', 'Brick Break', 'Astonish', 'Overheat', 'Iron Defense', 'Dragon Claw', 'Bulk Up', 'Close Combat', 'Fling', 'Flare Blitz', 'Poison Jab', 'Night Slash', 'X Scissor', 'Vacuum Wave', 'Shadow Claw', 'Shadow Sneak', 'Psycho Cut', 'Lava Plume', 'Iron Head', 'Flame Charge', 'Clear Smog', 'Stored Power', 'Quick Guard', 'Ally Switch', 'Hex', 'Incinerate', 'Phantom Force', 'Solar Blade', 'Throat Chop', 'Poltergeist', 'Tera Blast', 'Bitter Blade']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,Champions,False,,937
Bellibolt,109,64,91,103,83,45,['electric'],"['Tackle', 'Water Gun', 'Hyper Beam', 'Thunder Shock', 'Thunderbolt', 'Thunder Wave', 'Thunder', 'Toxic', 'Confuse Ray', 'Light Screen', 'Reflect', 'Swift', 'Rest', 'Substitute', 'Flail', 'Protect', 'Mud Slap', 'Zap Cannon', 'Endure', 'Spark', 'Sleep Talk', 'Rain Dance', 'Charge', 'Slack Off', 'Hyper Voice', 'Weather Ball', 'Muddy Water', 'Mud Shot', 'Water Pulse', 'Sucker Punch', 'Giga Impact', 'Discharge', 'Charge Beam', 'Electro Ball', 'Acid Spray', 'Volt Switch', 'Electroweb', 'Wild Charge', 'Eerie Impulse', 'Electric Terrain', 'Tera Blast', 'Chilling Water', 'Supercell Slam']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,Champions,False,,939
Scovillain,65,108,65,108,65,75,"['grass', 'fire']","['Headbutt', 'Take Down', 'Leer', 'Bite', 'Flamethrower', 'Hyper Beam', 'Growth', 'Razor Leaf', 'Solar Beam', 'Fire Blast', 'Rest', 'Super Fang', 'Substitute', 'Thief', 'Protect', 'Scary Face', 'Sandstorm', 'Giga Drain', 'Endure', 'Sleep Talk', 'Sunny Day', 'Crunch', 'Will O Wisp', 'Facade', 'Helping Hand', 'Endeavor', 'Overheat', 'Bullet Seed', 'Magical Leaf', 'Worry Seed', 'Seed Bomb', 'Energy Ball', 'Giga Impact', 'Fire Fang', 'Zen Headbutt', 'Leaf Storm', 'Grass Knot', 'Grassy Terrain', 'Leafage', 'Stomping Tantrum', 'Grassy Glide', 'Burning Jealousy', 'Lash Out', 'Tera Blast', 'Spicy Extract', 'Trailblaze', 'Temper Flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,Champions,False,,952
Mega Scovillain,65,138,85,138,85,75,"['grass', 'fire']","['Headbutt', 'Take Down', 'Leer', 'Bite', 'Flamethrower', 'Hyper Beam', 'Growth', 'Razor Leaf', 'Solar Beam', 'Fire Blast', 'Rest', 'Super Fang', 'Substitute', 'Thief', 'Protect', 'Scary Face', 'Sandstorm', 'Giga Drain', 'Endure', 'Sleep Talk', 'Sunny Day', 'Crunch', 'Will O Wisp', 'Facade', 'Helping Hand', 'Endeavor', 'Overheat', 'Bullet Seed', 'Magical Leaf', 'Worry Seed', 'Seed Bomb', 'Energy Ball', 'Giga Impact', 'Fire Fang', 'Zen Headbutt', 'Leaf Storm', 'Grass Knot', 'Grassy Terrain', 'Leafage', 'Stomping Tantrum', 'Grassy Glide', 'Burning Jealousy', 'Lash Out', 'Tera Blast', 'Spicy Extract', 'Trailblaze', 'Temper Flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10320.png,Champions,True,,10320
Espathra,95,60,60,101,60,105,['psychic'],"['Body Slam', 'Take Down', 'Double Edge', 'Growl', 'Psybeam', 'Hyper Beam', 'Peck', 'Drill Peck', 'Low Kick', 'Confusion', 'Psychic', 'Agility', 'Quick Attack', 'Night Shade', 'Confuse Ray', 'Light Screen', 'Reflect', 'Swift', 'Rest', 'Substitute', 'Thief', 'Protect', 'Mud Slap', 'Sandstorm', 'Endure', 'Sleep Talk', 'Baton Pass', 'Rain Dance', 'Sunny Day', 'Psych Up', 'Shadow Ball', 'Uproar', 'Facade', 'Helping Hand', 'Trick', 'Skill Swap', 'Feather Dance', 'Hyper Voice', 'Aerial Ace', 'Calm Mind', 'Pluck', 'U Turn', 'Last Resort', 'Seed Bomb', 'Energy Ball', 'Brave Bird', 'Giga Impact', 'Zen Headbutt', 'Flash Cannon', 'Trick Room', 'Psyshock', 'Foul Play', 'Stored Power', 'Hex', 'Disarming Voice', 'Dazzling Gleam', 'Baby Doll Eyes', 'Psychic Terrain', 'Expanding Force', 'Tera Blast', 'Lumina Crash', 'Pounce']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,Champions,False,,956
Tinkaton,85,75,77,70,105,94,"['fairy', 'steel']","['Swords Dance', 'Slam', 'Thunder Wave', 'Light Screen', 'Reflect', 'Metronome', 'Rest', 'Rock Slide', 'Substitute', 'Thief', 'Protect', 'Sweet Kiss', 'Endure', 'Sleep Talk', 'Encore', 'Metal Claw', 'Rock Smash', 'Fake Out', 'Flatter', 'Facade', 'Helping Hand', 'Brick Break', 'Knock Off', 'Endeavor', 'Skill Swap', 'Astonish', 'Fake Tears', 'Rock Tomb', 'Metal Sound', 'Covet', 'Fling', 'Flash Cannon', 'Stone Edge', 'Stealth Rock', 'Smack Down', 'Heavy Slam', 'Foul Play', 'Bulldoze', 'Draining Kiss', 'Play Rough', 'Fairy Wind', 'Baby Doll Eyes', 'Brutal Swing', 'Steel Beam', 'Skitter Smack', 'Tera Blast', 'Pounce', 'Gigaton Hammer', 'Hard Press']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,Champions,False,,959
Palafin,100,70,72,53,62,100,['water'],"['Ice Punch', 'Body Slam', 'Take Down', 'Supersonic', 'Mist', 'Water Gun', 'Hydro Pump', 'Surf', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Agility', 'Haze', 'Focus Energy', 'Waterfall', 'Swift', 'Rest', 'Substitute', 'Reversal', 'Protect', 'Icy Wind', 'Outrage', 'Endure', 'Charm', 'Sleep Talk', 'Encore', 'Rain Dance', 'Psych Up', 'Whirlpool', 'Facade', 'Focus Punch', 'Taunt', 'Helping Hand', 'Endeavor', 'Dive', 'Hyper Voice', 'Astonish', 'Bulk Up', 'Water Pulse', 'Close Combat', 'Fling', 'Aura Sphere', 'Aqua Tail', 'Drain Punch', 'Focus Blast', 'Giga Impact', 'Zen Headbutt', 'Iron Head', 'Grass Knot', 'Aqua Jet', 'Double Hit', 'Acrobatics', 'Disarming Voice', 'Draining Kiss', 'Throat Chop', 'Liquidation', 'Flip Turn', 'Wave Crash', 'Tera Blast', 'Jet Punch', 'Chilling Water', 'Hard Press']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,Champions,False,,964
Orthworm,70,85,145,60,55,65,['steel'],"['Tackle', 'Body Slam', 'Wrap', 'Take Down', 'Double Edge', 'Hyper Beam', 'Earthquake', 'Dig', 'Harden', 'Rest', 'Rock Slide', 'Substitute', 'Curse', 'Protect', 'Mud Slap', 'Spikes', 'Sandstorm', 'Endure', 'Sleep Talk', 'Iron Tail', 'Facade', 'Helping Hand', 'Rock Tomb', 'Metal Sound', 'Sand Tomb', 'Iron Defense', 'Mud Shot', 'Rock Blast', 'Metal Burst', 'Earth Power', 'Giga Impact', 'Flash Cannon', 'Iron Head', 'Stealth Rock', 'Smack Down', 'Heavy Slam', 'Coil', 'Bulldoze', 'High Horsepower', 'Stomping Tantrum', 'Body Press', 'Steel Beam', 'Tera Blast', 'Shed Tail']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png,Champions,False,,968
Glimmora,83,55,90,130,81,86,"['rock', 'poison']","['Hyper Beam', 'Solar Beam', 'Rock Throw', 'Toxic', 'Harden', 'Confuse Ray', 'Light Screen', 'Reflect', 'Self Destruct', 'Acid Armor', 'Rest', 'Rock Slide', 'Substitute', 'Protect', 'Sludge Bomb', 'Spikes', 'Sandstorm', 'Endure', 'Sleep Talk', 'Rain Dance', 'Sunny Day', 'Ancient Power', 'Facade', 'Rock Tomb', 'Sand Tomb', 'Iron Defense', 'Mud Shot', 'Rock Blast', 'Toxic Spikes', 'Rock Polish', 'Power Gem', 'Energy Ball', 'Earth Power', 'Giga Impact', 'Flash Cannon', 'Gunk Shot', 'Stone Edge', 'Stealth Rock', 'Venoshock', 'Smack Down', 'Sludge Wave', 'Acid Spray', 'Spiky Shield', 'Dazzling Gleam', 'Meteor Beam', 'Tera Blast', 'Mortal Spin']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,Champions,False,,970
Mega Glimmora,83,90,105,150,96,101,"['rock', 'poison']","['Hyper Beam', 'Solar Beam', 'Rock Throw', 'Toxic', 'Harden', 'Confuse Ray', 'Light Screen', 'Reflect', 'Self Destruct', 'Acid Armor', 'Rest', 'Rock Slide', 'Substitute', 'Protect', 'Sludge Bomb', 'Spikes', 'Sandstorm', 'Endure', 'Sleep Talk', 'Rain Dance', 'Sunny Day', 'Ancient Power', 'Facade', 'Rock Tomb', 'Sand Tomb', 'Iron Defense', 'Mud Shot', 'Rock Blast', 'Toxic Spikes', 'Rock Polish', 'Power Gem', 'Energy Ball', 'Earth Power', 'Giga Impact', 'Flash Cannon', 'Gunk Shot', 'Stone Edge', 'Stealth Rock', 'Venoshock', 'Smack Down', 'Sludge Wave', 'Acid Spray', 'Spiky Shield', 'Dazzling Gleam', 'Meteor Beam', 'Tera Blast', 'Mortal Spin']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10321.png,Champions,True,,10321
Farigiraf,120,90,70,110,70,60,"['normal', 'psychic']","['Stomp', 'Tackle', 'Body Slam', 'Take Down', 'Double Edge', 'Growl', 'Roar', 'Psybeam', 'Hyper Beam', 'Low Kick', 'Thunderbolt', 'Thunder Wave', 'Thunder', 'Earthquake', 'Confusion', 'Psychic', 'Agility', 'Night Shade', 'Confuse Ray', 'Light Screen', 'Reflect', 'Swift', 'Amnesia', 'Rest', 'Substitute', 'Thief', 'Curse', 'Protect', 'Endure', 'Sleep Talk', 'Baton Pass', 'Rain Dance', 'Sunny Day', 'Crunch', 'Psych Up', 'Shadow Ball', 'Future Sight', 'Uproar', 'Facade', 'Helping Hand', 'Trick', 'Endeavor', 'Skill Swap', 'Imprison', 'Hyper Voice', 'Astonish', 'Calm Mind', 'Gravity', 'Assurance', 'Power Swap', 'Guard Swap', 'Energy Ball', 'Giga Impact', 'Nasty Plot', 'Zen Headbutt', 'Trick Room', 'Iron Head', 'Grass Knot', 'Charge Beam', 'Double Hit', 'Psyshock', 'Foul Play', 'Stored Power', 'Bulldoze', 'Dazzling Gleam', 'High Horsepower', 'Psychic Terrain', 'Psychic Fangs', 'Stomping Tantrum', 'Expanding Force', 'Tera Blast', 'Trailblaze', 'Twin Beam', 'Psychic Noise']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png,Champions,False,,981
Kingambit,100,135,120,60,85,50,"['dark', 'steel']","['Scratch', 'Guillotine', 'Swords Dance', 'Take Down', 'Leer', 'Hyper Beam', 'Low Kick', 'Thunder Wave', 'Dig', 'Rest', 'Slash', 'Substitute', 'Thief', 'Reversal', 'Spite', 'Protect', 'Scary Face', 'Sandstorm', 'Endure', 'False Swipe', 'Fury Cutter', 'Sleep Talk', 'Metal Claw', 'Rain Dance', 'Torment', 'Facade', 'Taunt', 'Brick Break', 'Rock Tomb', 'Metal Sound', 'Aerial Ace', 'Iron Defense', 'Metal Burst', 'Assurance', 'Fling', 'Poison Jab', 'Dark Pulse', 'Night Slash', 'Air Slash', 'X Scissor', 'Focus Blast', 'Giga Impact', 'Shadow Claw', 'Zen Headbutt', 'Flash Cannon', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Grass Knot', 'Low Sweep', 'Foul Play', 'Retaliate', 'Snarl', 'Throat Chop', 'Steel Beam', 'Lash Out', 'Tera Blast', 'Kowtow Cleave']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png,Champions,False,,983
Sinistcha,71,60,106,121,80,70,"['grass', 'ghost']","['Hyper Beam', 'Absorb', 'Mega Drain', 'Solar Beam', 'Stun Spore', 'Night Shade', 'Withdraw', 'Reflect', 'Rest', 'Substitute', 'Curse', 'Spite', 'Protect', 'Giga Drain', 'Endure', 'Sleep Talk', 'Pain Split', 'Psych Up', 'Shadow Ball', 'Uproar', 'Memento', 'Imprison', 'Astonish', 'Iron Defense', 'Magical Leaf', 'Calm Mind', 'Energy Ball', 'Nasty Plot', 'Trick Room', 'Leaf Storm', 'Rage Powder', 'Foul Play', 'Scald', 'Hex', 'Phantom Force', 'Grassy Terrain', 'Strength Sap', 'Life Dew', 'Poltergeist', 'Tera Blast', 'Matcha Gotcha']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1013.png,Champions,False,,1013
Archaludon,90,105,130,125,65,85,"['steel', 'dragon']","['Swords Dance', 'Body Slam', 'Take Down', 'Double Edge', 'Leer', 'Roar', 'Hyper Beam', 'Solar Beam', 'Thunderbolt', 'Thunder Wave', 'Thunder', 'Earthquake', 'Light Screen', 'Reflect', 'Focus Energy', 'Rest', 'Rock Slide', 'Slash', 'Substitute', 'Protect', 'Scary Face', 'Outrage', 'Endure', 'Sleep Talk', 'Metal Claw', 'Mirror Coat', 'Rock Smash', 'Facade', 'Brick Break', 'Rock Tomb', 'Metal Sound', 'Iron Defense', 'Dragon Claw', 'Gyro Ball', 'Metal Burst', 'Aura Sphere', 'Dark Pulse', 'Night Slash', 'Dragon Pulse', 'Giga Impact', 'Flash Cannon', 'Draco Meteor', 'Iron Head', 'Stone Edge', 'Stealth Rock', 'Hone Claws', 'Smack Down', 'Heavy Slam', 'Foul Play', 'Dragon Tail', 'Snarl', 'Body Press', 'Breaking Swipe', 'Steel Beam', 'Meteor Beam', 'Tera Blast', 'Electro Shot', 'Hard Press', 'Dragon Cheer']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1018.png,Champions,False,,1018
Hydrapple,106,80,110,120,80,44,"['grass', 'dragon']","['Body Slam', 'Take Down', 'Double Edge', 'Hydro Pump', 'Hyper Beam', 'Growth', 'Solar Beam', 'Earthquake', 'Recover', 'Withdraw', 'Defense Curl', 'Reflect', 'Rest', 'Substitute', 'Curse', 'Protect', 'Outrage', 'Giga Drain', 'Endure', 'Rollout', 'Sleep Talk', 'Dragon Breath', 'Sweet Scent', 'Rain Dance', 'Sunny Day', 'Uproar', 'Facade', 'Recycle', 'Yawn', 'Astonish', 'Bullet Seed', 'Magical Leaf', 'Gyro Ball', 'Sucker Punch', 'Seed Bomb', 'Dragon Pulse', 'Energy Ball', 'Earth Power', 'Giga Impact', 'Nasty Plot', 'Draco Meteor', 'Leaf Storm', 'Power Whip', 'Grass Knot', 'Bug Bite', 'Double Hit', 'Heavy Slam', 'Dragon Tail', 'Grassy Terrain', 'Infestation', 'Pollen Puff', 'Body Press', 'Breaking Swipe', 'Grassy Glide', 'Tera Blast', 'Pounce', 'Syrup Bomb', 'Fickle Beam', 'Dragon Cheer']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1019.png,Champions,False,,1019
Chikorita,45,49,65,49,65,45,['grass'],"['Swords Dance', 'Cut', 'Vine Whip', 'Headbutt', 'Tackle', 'Body Slam', 'Take Down', 'Double Edge', 'Growl', 'Counter', 'Leech Seed', 'Razor Leaf', 'Solar Beam', 'Poison Powder', 'Toxic', 'Mimic', 'Double Team', 'Light Screen', 'Reflect', 'Flash', 'Rest', 'Substitute', 'Snore', 'Curse', 'Flail', 'Protect', 'Mud Slap', 'Detect', 'Giga Drain', 'Endure', 'Charm', 'Swagger', 'Fury Cutter', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Safeguard', 'Encore', 'Sweet Scent', 'Iron Tail', 'Synthesis', 'Hidden Power', 'Sunny Day', 'Ancient Power', 'Facade', 'Nature Power', 'Helping Hand', 'Ingrain', 'Magic Coat', 'Refresh', 'Secret Power', 'Aromatherapy', 'Fake Tears', 'Grass Whistle', 'Bullet Seed', 'Magical Leaf', 'Natural Gift', 'Wring Out', 'Worry Seed', 'Seed Bomb', 'Energy Ball', 'Leaf Storm', 'Captivate', 'Grass Knot', 'Round', 'Echoed Voice', 'Heal Pulse', 'Grass Pledge', 'Work Up', 'Grassy Terrain', 'Confide', 'Solar Blade', 'Grassy Glide', 'Tera Blast', 'Trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/152.png,Legends Z-A,False,,152
Bayleef,60,62,80,63,80,60,['grass'],"['Swords Dance', 'Cut', 'Vine Whip', 'Headbutt', 'Tackle', 'Body Slam', 'Take Down', 'Double Edge', 'Growl', 'Counter', 'Strength', 'Leech Seed', 'Razor Leaf', 'Solar Beam', 'Poison Powder', 'Toxic', 'Mimic', 'Double Team', 'Light Screen', 'Reflect', 'Flash', 'Rest', 'Substitute', 'Snore', 'Curse', 'Flail', 'Protect', 'Mud Slap', 'Detect', 'Giga Drain', 'Endure', 'Charm', 'Swagger', 'Fury Cutter', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Safeguard', 'Encore', 'Sweet Scent', 'Iron Tail', 'Synthesis', 'Hidden Power', 'Sunny Day', 'Ancient Power', 'Rock Smash', 'Facade', 'Nature Power', 'Helping Hand', 'Ingrain', 'Magic Coat', 'Knock Off', 'Secret Power', 'Aromatherapy', 'Fake Tears', 'Bullet Seed', 'Magical Leaf', 'Natural Gift', 'Worry Seed', 'Seed Bomb', 'Energy Ball', 'Leaf Storm', 'Captivate', 'Grass Knot', 'Round', 'Echoed Voice', 'Heal Pulse', 'Grass Pledge', 'Work Up', 'Grassy Terrain', 'Confide', 'Solar Blade', 'Laser Focus', 'Stomping Tantrum', 'Grassy Glide', 'Tera Blast', 'Trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/153.png,Legends Z-A,False,,153
Tepig,65,63,45,45,45,45,['fire'],"['Fire Punch', 'Tackle', 'Body Slam', 'Take Down', 'Thrash', 'Double Edge', 'Tail Whip', 'Roar', 'Ember', 'Flamethrower', 'Strength', 'Solar Beam', 'Fire Spin', 'Dig', 'Toxic', 'Double Team', 'Defense Curl', 'Smog', 'Fire Blast', 'Rest', 'Substitute', 'Snore', 'Curse', 'Protect', 'Mud Slap', 'Endure', 'Rollout', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Magnitude', 'Iron Tail', 'Hidden Power', 'Sunny Day', 'Rock Smash', 'Heat Wave', 'Will O Wisp', 'Facade', 'Taunt', 'Helping Hand', 'Superpower', 'Yawn', 'Endeavor', 'Secret Power', 'Overheat', 'Odor Sleuth', 'Rock Tomb', 'Covet', 'Gyro Ball', 'Assurance', 'Sucker Punch', 'Flare Blitz', 'Zen Headbutt', 'Grass Knot', 'Head Smash', 'Heavy Slam', 'Flame Charge', 'Round', 'Echoed Voice', 'Incinerate', 'Fire Pledge', 'Work Up', 'Wild Charge', 'Heat Crash', 'Confide', 'Burn Up', 'Stomping Tantrum', 'Tera Blast', 'Trailblaze', 'Temper Flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/498.png,Legends Z-A,False,,498
Pignite,90,93,55,70,55,55,"['fire', 'fighting']","['Fire Punch', 'Thunder Punch', 'Tackle', 'Body Slam', 'Take Down', 'Thrash', 'Double Edge', 'Tail Whip', 'Roar', 'Ember', 'Flamethrower', 'Low Kick', 'Strength', 'Solar Beam', 'Fire Spin', 'Dig', 'Toxic', 'Double Team', 'Defense Curl', 'Smog', 'Fire Blast', 'Rest', 'Rock Slide', 'Substitute', 'Snore', 'Curse', 'Reversal', 'Protect', 'Scary Face', 'Mud Slap', 'Endure', 'Rollout', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Iron Tail', 'Hidden Power', 'Sunny Day', 'Rock Smash', 'Heat Wave', 'Will O Wisp', 'Facade', 'Focus Punch', 'Taunt', 'Helping Hand', 'Superpower', 'Brick Break', 'Yawn', 'Knock Off', 'Endeavor', 'Secret Power', 'Arm Thrust', 'Overheat', 'Odor Sleuth', 'Rock Tomb', 'Bulk Up', 'Covet', 'Gyro Ball', 'Close Combat', 'Assurance', 'Fling', 'Sucker Punch', 'Flare Blitz', 'Poison Jab', 'Drain Punch', 'Focus Blast', 'Zen Headbutt', 'Stone Edge', 'Grass Knot', 'Head Smash', 'Heavy Slam', 'Flame Charge', 'Low Sweep', 'Round', 'Echoed Voice', 'Incinerate', 'Fire Pledge', 'Bulldoze', 'Work Up', 'Wild Charge', 'Heat Crash', 'Confide', 'Power Up Punch', 'High Horsepower', 'Stomping Tantrum', 'Coaching', 'Tera Blast', 'Trailblaze', 'Temper Flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/499.png,Legends Z-A,False,,499
Totodile,50,65,64,44,48,43,['water'],"['Mega Punch', 'Ice Punch', 'Scratch', 'Razor Wind', 'Swords Dance', 'Cut', 'Mega Kick', 'Headbutt', 'Body Slam', 'Take Down', 'Thrash', 'Double Edge', 'Leer', 'Bite', 'Water Gun', 'Hydro Pump', 'Surf', 'Ice Beam', 'Blizzard', 'Low Kick', 'Counter', 'Seismic Toss', 'Dig', 'Toxic', 'Rage', 'Mimic', 'Screech', 'Double Team', 'Waterfall', 'Rest', 'Rock Slide', 'Slash', 'Substitute', 'Thief', 'Snore', 'Curse', 'Flail', 'Spite', 'Protect', 'Scary Face', 'Mud Slap', 'Icy Wind', 'Detect', 'Endure', 'Swagger', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Dynamic Punch', 'Iron Tail', 'Metal Claw', 'Hidden Power', 'Rain Dance', 'Crunch', 'Ancient Power', 'Whirlpool', 'Uproar', 'Hail', 'Flatter', 'Facade', 'Focus Punch', 'Superpower', 'Brick Break', 'Endeavor', 'Secret Power', 'Dive', 'Mud Sport', 'Fake Tears', 'Rock Tomb', 'Muddy Water', 'Aerial Ace', 'Block', 'Dragon Claw', 'Water Sport', 'Dragon Dance', 'Water Pulse', 'Natural Gift', 'Fling', 'Aqua Tail', 'Shadow Claw', 'Ice Fang', 'Captivate', 'Aqua Jet', 'Hone Claws', 'Round', 'Chip Away', 'Scald', 'Water Pledge', 'Work Up', 'Confide', 'Power Up Punch', 'Liquidation', 'Breaking Swipe', 'Flip Turn', 'Tera Blast', 'Trailblaze', 'Chilling Water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/158.png,Legends Z-A,False,,158
Croconaw,65,80,80,59,63,58,['water'],"['Mega Punch', 'Ice Punch', 'Scratch', 'Swords Dance', 'Cut', 'Mega Kick', 'Headbutt', 'Body Slam', 'Take Down', 'Thrash', 'Double Edge', 'Leer', 'Bite', 'Roar', 'Water Gun', 'Hydro Pump', 'Surf', 'Ice Beam', 'Blizzard', 'Low Kick', 'Counter', 'Seismic Toss', 'Strength', 'Dig', 'Toxic', 'Rage', 'Mimic', 'Screech', 'Double Team', 'Waterfall', 'Rest', 'Rock Slide', 'Slash', 'Substitute', 'Thief', 'Snore', 'Curse', 'Flail', 'Spite', 'Protect', 'Scary Face', 'Mud Slap', 'Icy Wind', 'Detect', 'Endure', 'Swagger', 'Fury Cutter', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Dynamic Punch', 'Iron Tail', 'Metal Claw', 'Hidden Power', 'Rain Dance', 'Crunch', 'Ancient Power', 'Rock Smash', 'Whirlpool', 'Uproar', 'Hail', 'Flatter', 'Facade', 'Focus Punch', 'Superpower', 'Brick Break', 'Endeavor', 'Secret Power', 'Dive', 'Fake Tears', 'Rock Tomb', 'Muddy Water', 'Aerial Ace', 'Block', 'Dragon Claw', 'Dragon Dance', 'Water Pulse', 'Natural Gift', 'Fling', 'Aqua Tail', 'Shadow Claw', 'Ice Fang', 'Captivate', 'Aqua Jet', 'Hone Claws', 'Round', 'Chip Away', 'Scald', 'Water Pledge', 'Work Up', 'Confide', 'Power Up Punch', 'Psychic Fangs', 'Liquidation', 'Breaking Swipe', 'Flip Turn', 'Tera Blast', 'Trailblaze', 'Chilling Water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/159.png,Legends Z-A,False,,159
Fletchling,45,50,43,40,38,62,"['normal', 'flying']","['Razor Wind', 'Swords Dance', 'Fly', 'Tackle', 'Take Down', 'Double Edge', 'Growl', 'Ember', 'Peck', 'Toxic', 'Agility', 'Quick Attack', 'Double Team', 'Swift', 'Rest', 'Substitute', 'Thief', 'Snore', 'Flail', 'Protect', 'Endure', 'Swagger', 'Steel Wing', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Heat Wave', 'Will O Wisp', 'Facade', 'Taunt', 'Snatch', 'Secret Power', 'Feather Dance', 'Air Cutter', 'Overheat', 'Aerial Ace', 'Roost', 'Natural Gift', 'Tailwind', 'U Turn', 'Me First', 'Flare Blitz', 'Air Slash', 'Brave Bird', 'Defog', 'Flame Charge', 'Round', 'Quick Guard', 'Acrobatics', 'Work Up', 'Hurricane', 'Confide', 'Dual Wingbeat', 'Tera Blast']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,Legends Z-A,False,,661
Fletchinder,62,73,55,56,52,84,"['fire', 'flying']","['Razor Wind', 'Swords Dance', 'Fly', 'Tackle', 'Take Down', 'Double Edge', 'Growl', 'Ember', 'Flamethrower', 'Peck', 'Fire Spin', 'Toxic', 'Agility', 'Quick Attack', 'Double Team', 'Fire Blast', 'Swift', 'Rest', 'Substitute', 'Thief', 'Snore', 'Flail', 'Protect', 'Endure', 'Swagger', 'Steel Wing', 'Attract', 'Sleep Talk', 'Return', 'Frustration', 'Hidden Power', 'Rain Dance', 'Sunny Day', 'Heat Wave', 'Will O Wisp', 'Facade', 'Taunt', 'Snatch', 'Secret Power', 'Feather Dance', 'Air Cutter', 'Overheat', 'Aerial Ace', 'Roost', 'Natural Gift', 'Feint', 'Tailwind', 'U Turn', 'Me First', 'Flare Blitz', 'Air Slash', 'Brave Bird', 'Defog', 'Flame Charge', 'Round', 'Incinerate', 'Acrobatics', 'Work Up', 'Hurricane', 'Confide', 'Dual Wingbeat', 'Tera Blast', 'Temper Flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,Legends Z-A,False,,662
